text,label
Knows ML ML React ML React Docker Cloud with no real experience,1
Worked on machine learning projects using 4 and Java with AWS years experience.,0
Backend developer with 2 years experience using Cloud and databases like Java.,0
Worked on machine learning projects using 4 and React with Cloud years experience.,0
Master in SQL Docker React Java ML ML in 2 weeks,1
Software Engineer with 3 years experience in Java and AWS. Worked on real-world projects and APIs.,0
Backend developer with 1 years experience using Node and databases like Python.,0
Master in Java AWS SQL React Node Python in 2 weeks,1
Worked on machine learning projects using 3 and ML with AI years experience.,0
Worked on machine learning projects using 3 and React with AWS years experience.,0
Knows Node Node ML SQL React SQL SQL with no real experience,1
Software Engineer with 4 years experience in Java and React. Worked on real-world projects and APIs.,0
Fresher but expert in React Cloud React SQL Docker,1
Fresher but expert in Cloud ML ML AI AI,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 1 and Python with AI years experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 4 and Docker with ML years of experience.,0
Expert in React Java React SQL Cloud with 1 month experience,1
Backend developer with 2 years experience using AI and databases like Docker.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in SQL Docker Docker Python Docker with 1 month experience,1
Frontend developer skilled in 3 and AI with SQL years of experience.,0
Master in ML Java SQL Docker AI Python in 2 weeks,1
Worked on machine learning projects using 4 and Cloud with Node years experience.,0
Developed applications using 1 and Docker for AI years with strong problem solving.,0
Knows Python Java SQL Node Docker Node Java with no real experience,1
Frontend developer skilled in 5 and AI with Python years of experience.,0
Master in Python React React Cloud Cloud Docker in 2 weeks,1
Master in Cloud AI SQL Cloud Cloud Java in 2 weeks,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Worked on machine learning projects using 2 and AWS with ML years experience.,0
Frontend developer skilled in 2 and ML with Python years of experience.,0
Master in Node Java Python AWS AWS Python in 2 weeks,1
Frontend developer skilled in 3 and Cloud with Python years of experience.,0
Worked on machine learning projects using 4 and ML with Node years experience.,0
Software Engineer with 5 years experience in SQL and AI. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 4 and AWS with AWS years experience.,0
Frontend developer skilled in 3 and AI with ML years of experience.,0
Fresher but expert in Cloud SQL Node AI Cloud,1
Master in ML AWS Docker ML React SQL in 2 weeks,1
Worked on machine learning projects using 1 and React with AWS years experience.,0
Master in Python ML AWS AWS Node AI in 2 weeks,1
Fresher but expert in Node Python Java ML AWS,1
Backend developer with 4 years experience using Java and databases like ML.,0
Developed applications using 3 and Java for ML years with strong problem solving.,0
Knows AWS Cloud Java AWS SQL React AI with no real experience,1
Master in Node Docker ML Python ML AI in 2 weeks,1
Backend developer with 2 years experience using Python and databases like AWS.,0
Fresher but expert in Python Java Python Python ML,1
Developed applications using 2 and Docker for Node years with strong problem solving.,0
Software Engineer with 4 years experience in Cloud and Python. Worked on real-world projects and APIs.,0
Backend developer with 1 years experience using React and databases like React.,0
Fresher but expert in React SQL AWS SQL Python,1
Master in AI Docker Java ML Java Node in 2 weeks,1
Developed applications using 4 and Java for AI years with strong problem solving.,0
Fresher but expert in AI SQL AWS AWS AWS,1
Expert in SQL ML SQL Cloud SQL with 1 month experience,1
Frontend developer skilled in 4 and AI with SQL years of experience.,0
Software Engineer with 2 years experience in SQL and Java. Worked on real-world projects and APIs.,0
Developed applications using 2 and ML for SQL years with strong problem solving.,0
Backend developer with 3 years experience using Node and databases like Node.,0
Knows Python ML Java Python SQL Docker Cloud with no real experience,1
Developed applications using 4 and Python for Cloud years with strong problem solving.,0
Backend developer with 3 years experience using React and databases like AWS.,0
Backend developer with 1 years experience using React and databases like Python.,0
Frontend developer skilled in 1 and AI with React years of experience.,0
Backend developer with 3 years experience using React and databases like Docker.,0
Master in ML React SQL ML SQL Python in 2 weeks,1
Expert in Python Docker React ML AWS with 1 month experience,1
Master in ML Java Node Java SQL Python in 2 weeks,1
Expert in Cloud Java Cloud SQL Java with 1 month experience,1
Developed applications using 3 and ML for Node years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Frontend developer skilled in 4 and Cloud with AI years of experience.,0
Developed applications using 2 and Node for Docker years with strong problem solving.,0
Backend developer with 3 years experience using Node and databases like Node.,0
Frontend developer skilled in 5 and Java with ML years of experience.,0
Master in Java Docker AWS ML Node Docker in 2 weeks,1
Fresher but expert in Cloud Docker React ML Node,1
Knows Docker ML AI React Cloud AI AI with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Developed applications using 5 and React for Python years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 3 years experience in AI and AI. Worked on real-world projects and APIs.,0
Knows AWS Node React AI ML Python AWS with no real experience,1
Worked on machine learning projects using 3 and Node with AI years experience.,0
Frontend developer skilled in 3 and Java with Docker years of experience.,0
Frontend developer skilled in 3 and Node with AI years of experience.,0
Knows AI Java Java React SQL AI SQL with no real experience,1
Master in React SQL AWS Python React Cloud in 2 weeks,1
Fresher but expert in AI Docker React Docker AWS,1
Developed applications using 1 and Docker for Cloud years with strong problem solving.,0
Frontend developer skilled in 5 and AWS with Java years of experience.,0
Master in React Docker Node Node Cloud Cloud in 2 weeks,1
Worked on machine learning projects using 2 and Python with Python years experience.,0
Knows React Docker React Node Node Python Python with no real experience,1
Knows Node AI Python Node Cloud Python ML with no real experience,1
Software Engineer with 3 years experience in AI and React. Worked on real-world projects and APIs.,0
Software Engineer with 4 years experience in AWS and SQL. Worked on real-world projects and APIs.,0
Backend developer with 3 years experience using Node and databases like Docker.,0
Frontend developer skilled in 5 and Cloud with React years of experience.,0
Master in ML AWS Node Java React Docker in 2 weeks,1
Developed applications using 1 and AWS for Java years with strong problem solving.,0
Worked on machine learning projects using 1 and React with AWS years experience.,0
Worked on machine learning projects using 5 and React with AI years experience.,0
Expert in Cloud SQL Python AI AWS with 1 month experience,1
Worked on machine learning projects using 2 and Docker with Node years experience.,0
Frontend developer skilled in 1 and SQL with AI years of experience.,0
Backend developer with 3 years experience using ML and databases like React.,0
Backend developer with 3 years experience using Cloud and databases like Cloud.,0
Master in Cloud Java Python ML Python Cloud in 2 weeks,1
Backend developer with 2 years experience using Docker and databases like AWS.,0
Developed applications using 3 and ML for AI years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in ML React AWS Cloud AI,1
Expert in Python Python Python AI Docker with 1 month experience,1
Expert in Node Cloud React Java SQL with 1 month experience,1
Frontend developer skilled in 1 and Node with Java years of experience.,0
Knows ML Java Java Java AI ML React with no real experience,1
Worked on machine learning projects using 1 and Cloud with SQL years experience.,0
Knows Python AI Java React React ML AWS with no real experience,1
Master in ML SQL Node React ML ML in 2 weeks,1
Software Engineer with 5 years experience in Java and React. Worked on real-world projects and APIs.,0
Backend developer with 2 years experience using Python and databases like ML.,0
Frontend developer skilled in 4 and ML with ML years of experience.,0
Developed applications using 2 and Docker for React years with strong problem solving.,0
Knows Python Node AI SQL AI Node Java with no real experience,1
Worked on machine learning projects using 2 and AI with Python years experience.,0
